["port 1","LEFT"]
["port 3","RIGHT"]
["port 5","RIGHT"]
["port 4","RIGHT"]
["port 6","RIGHT"]
["port 2","RIGHT"]
("port 1","mode 1",1,"port 1",1,"transmission")
(30, 3)
1.8818141303030303e+14 4.1979058086910992e-01 -4.2691761089560920e-01
1.8858961566160522e+14 4.1159536045458450e-01 9.1518771236116936e-01
1.8899959308695653e+14 4.1962461781841520e-01 2.2433217825653191e+00
1.8941135690631806e+14 4.1529725009120061e-01 3.6002855747717790e+00
1.8982491882096069e+14 4.1960897503814304e-01 4.9418597145319936e+00
1.9024029063457331e+14 4.1938711983443905e-01 6.3153950374750041e+00
1.9065748425438597e+14 4.1427602234970623e-01 7.6756394273468560e+00
1.9107651169230769e+14 4.2230654020106412e-01 9.0463882785132412e+00
1.9149738506607931e+14 4.1962921967882799e-01 1.0435379992709075e+01
1.9192011660044150e+14 4.1414876443071830e-01 1.1802026547425477e+01
1.9234471862831859e+14 4.2332866379407819e-01 1.3209620079325202e+01
1.9277120359201775e+14 4.1086274034388870e-01 1.4620959875098329e+01
1.9319958404444447e+14 4.2026732485288615e-01 1.5989353933137666e+01
1.9362987265033406e+14 4.2279352927948788e-01 1.7444328014502570e+01
1.9406208218750000e+14 3.8394248187071223e-01 1.8840523838874653e+01
1.9449622554809844e+14 4.2189895845549563e-01 2.0268717256168856e+01
1.9493231573991031e+14 4.1276972915612037e-01 2.1725046754394519e+01
1.9537036588764044e+14 4.2144033836253558e-01 2.3129106303538240e+01
1.9581038923423425e+14 4.0595646819674330e-01 2.4614339976164626e+01
1.9625239914221219e+14 4.1080525627792897e-01 2.5934076754856086e+01
1.9669640909502262e+14 4.1224601183067433e-01 2.7460033070227052e+01
1.9714243269841272e+14 3.5765247814460305e-01 2.8946419232353136e+01
1.9759048368181819e+14 4.0095344182038700e-01 3.0318595549550963e+01
1.9804057589977219e+14 3.8290379350748827e-01 3.1808304536249484e+01
1.9849272333333331e+14 4.0208598263420914e-01 3.3227391584110507e+01
1.9894694009153316e+14 3.8216369903692454e-01 3.4750188635236796e+01
1.9940324041284403e+14 3.7351292140354803e-01 3.6050495353935702e+01
1.9986163866666666e+14 3.8770085187648073e-01 3.7656714329753505e+01
("port 3","mode 1",1,"port 2",1,"transmission")
(30, 3)
1.8737028625000000e+14 5.9622062477611072e-02 -2.1198654562464108e+00
1.8777497369330453e+14 5.9429676846029268e-02 -1.2106580607511347e-01
1.8818141303030303e+14 8.0619059176210470e-02 2.2239719692782649e+00
1.8858961566160522e+14 5.7598775907278660e-02 4.5944008483598910e+00
1.8899959308695653e+14 6.2958561168566102e-02 6.7116078441964842e+00
1.8941135690631806e+14 5.3237409683035128e-02 9.4670965001483118e+00
1.8982491882096069e+14 4.4147975224507661e-02 1.1488772505198780e+01
1.9024029063457331e+14 2.2605307120324009e-02 1.4350358404002453e+01
1.9065748425438597e+14 2.9661659243449830e-02 1.6566547129744954e+01
1.9107651169230769e+14 3.8488346999918398e-02 1.9233040000453620e+01
1.9149738506607931e+14 2.3366487658758886e-02 2.1925309158083664e+01
1.9192011660044150e+14 3.9113824852304122e-02 2.2952841790590767e+01
1.9234471862831859e+14 2.4871956419641222e-02 1.9887461220779251e+01
1.9277120359201775e+14 1.9868292589684786e-02 2.2169830536922550e+01
1.9319958404444447e+14 2.4428085753585658e-02 2.4389311806103290e+01
1.9362987265033406e+14 3.8201953183273504e-02 2.6215922303867767e+01
1.9406208218750000e+14 4.7825633295891179e-02 2.8482272129449282e+01
1.9449622554809844e+14 4.6470729462297848e-02 3.0703828460927024e+01
1.9493231573991031e+14 4.9239304902283725e-02 3.3068515244646704e+01
1.9537036588764044e+14 4.3350205812752722e-02 3.5818775553841860e+01
1.9581038923423425e+14 3.7252497264254725e-02 3.7684189362423830e+01
1.9625239914221219e+14 4.6829873214636275e-02 4.0820453488519981e+01
1.9669640909502262e+14 1.3435808564441497e-02 4.2913879106951185e+01
1.9714243269841272e+14 5.2719679099906026e-02 4.5352418772612701e+01
1.9759048368181819e+14 3.7847157455895473e-02 4.7857363634340828e+01
1.9804057589977219e+14 3.1792795349924498e-02 5.0571156558569363e+01
1.9849272333333331e+14 2.0063246346832070e-02 5.3337363299613280e+01
1.9894694009153316e+14 3.1277189065028320e-02 5.4831104230042925e+01
1.9940324041284403e+14 4.1852279301861646e-02 5.7195382718726286e+01
1.9986163866666666e+14 3.1328094232297952e-02 5.9390942558979397e+01
("port 3","mode 1",1,"port 3",1,"transmission")
(30, 3)
1.8737028625000000e+14 3.2072834344300680e-02 8.2965758216599905e-01
1.8777497369330453e+14 3.6486990933476092e-02 3.3559045853329037e+00
1.8818141303030303e+14 2.8942507502733712e-02 5.5854382802904938e+00
1.8858961566160522e+14 3.0463282322745047e-02 7.8248123161327312e+00
1.8899959308695653e+14 2.1906863527392670e-02 9.4848640607155588e+00
1.8941135690631806e+14 3.2595617777562022e-02 6.6947951057340171e+00
1.8982491882096069e+14 2.8858470981434882e-02 9.0356592448169373e+00
1.9024029063457331e+14 7.2319448892170166e-03 6.2777237769102463e+00
1.9065748425438597e+14 8.2188532958468695e-03 8.1481870835476897e+00
1.9107651169230769e+14 5.7248864126241859e-03 1.1034672913876882e+01
1.9149738506607931e+14 1.0498787216995539e-02 1.3590186452492688e+01
1.9192011660044150e+14 1.1568515425675408e-02 1.3333717512551832e+01
1.9234471862831859e+14 2.1196488880141029e-02 1.0911236674454930e+01
1.9277120359201775e+14 1.5563953229301165e-02 1.3722772221504364e+01
1.9319958404444447e+14 1.7036060856823985e-02 1.5659408575699622e+01
1.9362987265033406e+14 9.7493180294212691e-03 1.2745120073460233e+01
1.9406208218750000e+14 1.3162990049309722e-02 1.1309990632543560e+01
1.9449622554809844e+14 8.3129297362016345e-03 1.3732334737890222e+01
1.9493231573991031e+14 2.6792460260397204e-02 1.5845178550335024e+01
1.9537036588764044e+14 2.2318103371697314e-02 1.3291767791254639e+01
1.9581038923423425e+14 1.8858039825514986e-02 1.5495265775551454e+01
1.9625239914221219e+14 3.4973432758389836e-02 1.8092111168305500e+01
1.9669640909502262e+14 2.7208581672768541e-02 2.1137176312650588e+01
1.9714243269841272e+14 2.2663594600763455e-02 2.2554644667765039e+01
1.9759048368181819e+14 4.3020569820500145e-03 2.3567072092470625e+01
1.9804057589977219e+14 7.6913020033065743e-03 2.2640380306534219e+01
1.9849272333333331e+14 2.4658023253553745e-02 2.1703915052971293e+01
1.9894694009153316e+14 1.1407671277888592e-02 2.2436866550471670e+01
1.9940324041284403e+14 1.0753593257986305e-02 2.0914192926020668e+01
1.9986163866666666e+14 1.2014754038354152e-02 2.3543881991237431e+01
("port 3","mode 1",1,"port 4",1,"transmission")
(30, 3)
1.8737028625000000e+14 1.0648033540701993e-02 -2.2495221557922349e+00
1.8777497369330453e+14 1.1684772572507305e-02 7.0103065746922011e-01
1.8818141303030303e+14 5.4516046757615904e-03 3.3939137119572091e+00
1.8858961566160522e+14 5.4452452849744438e-03 5.5352744466830428e+00
1.8899959308695653e+14 4.5091760867609181e-03 8.0482547388462784e+00
1.8941135690631806e+14 5.8300047492079125e-03 1.0966908508737903e+01
1.8982491882096069e+14 3.8430469524951202e-03 1.3790562572657878e+01
1.9024029063457331e+14 4.0833311885383706e-03 1.6152402888654908e+01
1.9065748425438597e+14 4.7829226445213263e-03 1.8709187945575824e+01
1.9107651169230769e+14 4.2308440014384259e-03 2.1214528485556606e+01
1.9149738506607931e+14 4.3368488038659433e-03 2.3553997763332724e+01
1.9192011660044150e+14 6.4471770723350096e-03 2.6465159033134132e+01
1.9234471862831859e+14 4.1006253638874775e-03 2.3528895185713701e+01
1.9277120359201775e+14 3.4036003271856593e-03 2.3703471105179041e+01
1.9319958404444447e+14 5.4942319862108496e-03 2.1571124522686748e+01
1.9362987265033406e+14 5.0165125449307150e-03 2.4452779503611829e+01
1.9406208218750000e+14 6.9307238355815395e-03 2.6091118573442134e+01
1.9449622554809844e+14 7.3699956155174736e-03 2.3157332407910484e+01
1.9493231573991031e+14 8.9857704803611577e-03 2.0632677930534793e+01
1.9537036588764044e+14 4.9618346488341689e-04 2.0046063659103822e+01
1.9581038923423425e+14 1.0330858769543655e-03 1.9236331651607095e+01
1.9625239914221219e+14 6.9825446571383639e-03 1.6640580168817788e+01
1.9669640909502262e+14 5.6674648054764552e-03 1.8328315311342294e+01
1.9714243269841272e+14 8.5198424567058655e-03 2.0890798423087279e+01
1.9759048368181819e+14 5.9957702540127744e-03 2.3499241178907091e+01
1.9804057589977219e+14 8.5278059407183967e-03 2.0516867994893023e+01
1.9849272333333331e+14 2.7850662136217359e-03 1.8512883347023354e+01
1.9894694009153316e+14 4.9628440575759641e-03 2.0727278948109287e+01
1.9940324041284403e+14 1.8384652988732455e-02 2.1537602694585452e+01
1.9986163866666666e+14 7.2898152641820198e-03 1.9073150268334622e+01
("port 3","mode 1",1,"port 5",1,"transmission")
(30, 3)
1.8737028625000000e+14 1.6637234174389157e-02 -2.1595405244220478e+00
1.8777497369330453e+14 1.9175139519627162e-02 1.8230351051407390e-01
1.8818141303030303e+14 1.8256103222938646e-02 2.3378404849901013e+00
1.8858961566160522e+14 1.8367847494976591e-02 4.5747609009927750e+00
1.8899959308695653e+14 1.5779956916977388e-02 6.0064151582031311e+00
1.8941135690631806e+14 2.0842391103931757e-02 3.6450540953685810e+00
1.8982491882096069e+14 2.1903651733528866e-02 5.8237179105414123e+00
1.9024029063457331e+14 7.4340054827799450e-03 3.5633737753835253e+00
1.9065748425438597e+14 9.6838409107842475e-03 5.8893822529404956e+00
1.9107651169230769e+14 7.8391493620590270e-03 9.0235558802781171e+00
1.9149738506607931e+14 1.0469662475227034e-02 1.0487984251039542e+01
1.9192011660044150e+14 1.1080853931783751e-02 9.5741235267206282e+00
1.9234471862831859e+14 2.4487411163294042e-02 7.7470107591136674e+00
1.9277120359201775e+14 2.3551075280702650e-02 1.0858034899195543e+01
1.9319958404444447e+14 1.7070030326692329e-02 1.2648824247476885e+01
1.9362987265033406e+14 1.7156031122764759e-02 1.5764182644093278e+01
1.9406208218750000e+14 2.2405790485764659e-02 1.3885761539382766e+01
1.9449622554809844e+14 7.3608541696461626e-03 1.6749874399456495e+01
1.9493231573991031e+14 1.7998022432227340e-02 1.8750644108724291e+01
1.9537036588764044e+14 1.8522213019923097e-02 1.6516726481431490e+01
1.9581038923423425e+14 1.4411622174797079e-02 1.8519663298395987e+01
1.9625239914221219e+14 3.0363747232364659e-02 2.1455347636406778e+01
1.9669640909502262e+14 2.6704911987754584e-02 2.4401502174272963e+01
1.9714243269841272e+14 2.1308464133499423e-02 2.5837479824116741e+01
1.9759048368181819e+14 8.4789943916821053e-03 2.3432552096696973e+01
1.9804057589977219e+14 1.9947107923313695e-02 2.0386146919135900e+01
1.9849272333333331e+14 3.2161730667726381e-02 1.8474732594183710e+01
1.9894694009153316e+14 3.7870270881703648e-03 2.0486532046133483e+01
1.9940324041284403e+14 1.3961212226983804e-02 2.2066358791320276e+01
1.9986163866666666e+14 1.8403555838751709e-02 2.0129430973639941e+01
("port 3","mode 1",1,"port 6",1,"transmission")
(30, 3)
1.8737028625000000e+14 5.3682058067678472e-02 1.1753971155686758e+00
1.8777497369330453e+14 4.9489931001565846e-02 3.0061911922013742e+00
1.8818141303030303e+14 7.6301060290282191e-02 5.3640561179111437e+00
1.8858961566160522e+14 5.3461877956962896e-02 7.7857162535121098e+00
1.8899959308695653e+14 5.7569504795011689e-02 9.8661718791209161e+00
1.8941135690631806e+14 4.8088914631829141e-02 1.2626502212977346e+01
1.8982491882096069e+14 4.1665395804004614e-02 1.4632102559843732e+01
1.9024029063457331e+14 2.2371430860171633e-02 1.7620661592855043e+01
1.9065748425438597e+14 2.6770087057494660e-02 1.9846204818399190e+01
1.9107651169230769e+14 3.5422498825878737e-02 2.2434659283991984e+01
1.9149738506607931e+14 2.4610232251779572e-02 2.5054732925849049e+01
1.9192011660044150e+14 3.7123029639181952e-02 2.6092176828459255e+01
1.9234471862831859e+14 2.7323102867941804e-02 2.3127557508762376e+01
1.9277120359201775e+14 2.3905029997977632e-02 2.5442885703359359e+01
1.9319958404444447e+14 2.7334609466023542e-02 2.7510533935818110e+01
1.9362987265033406e+14 3.8435751596666436e-02 2.9518498763256169e+01
1.9406208218750000e+14 4.6569510250502683e-02 3.1856128119034686e+01
1.9449622554809844e+14 3.9453348311911947e-02 3.4165345337470271e+01
1.9493231573991031e+14 4.2920092610463714e-02 3.6397037295059661e+01
1.9537036588764044e+14 3.7208104827683781e-02 3.9253987841981846e+01
1.9581038923423425e+14 2.8229465292546434e-02 4.1127756790109920e+01
1.9625239914221219e+14 4.0532523163437154e-02 4.4237731235956218e+01
1.9669640909502262e+14 8.4973373170288188e-03 4.6885471231318078e+01
1.9714243269841272e+14 4.4605199950458127e-02 4.8780617779165375e+01
1.9759048368181819e+14 2.6761698164006208e-02 5.1282751162759808e+01
1.9804057589977219e+14 2.4940787140833951e-02 5.3936025561289789e+01
1.9849272333333331e+14 2.3188268581945927e-02 5.6933803434350288e+01
1.9894694009153316e+14 1.5173014915858296e-02 5.8550664547811131e+01
1.9940324041284403e+14 2.0694228058264760e-02 6.0269047666365772e+01
1.9986163866666666e+14 1.2711919908685502e-02 6.1864953812047801e+01
("port 4","mode 1",1,"port 1",1,"transmission")
(30, 3)
1.8737028625000000e+14 4.2520073865088476e-01 2.5825185511288544e+00
1.8777497369330453e+14 4.2088281105904213e-01 3.9741937072097144e+00
1.8818141303030303e+14 4.1083772603004859e-01 5.2450075341337801e+00
1.8858961566160522e+14 4.2780298581753329e-01 6.6180273944061625e+00
1.8899959308695653e+14 4.0241917088613499e-01 7.9338336444018802e+00
1.8941135690631806e+14 4.2293090051325244e-01 9.2642611139948468e+00
1.8982491882096069e+14 4.0418918883073385e-01 1.0658235474530169e+01
1.9024029063457331e+14 4.0921301375220903e-01 1.1969595073781656e+01
1.9065748425438597e+14 4.1192029340089598e-01 1.3367200799558798e+01
1.9107651169230769e+14 4.0850891976213871e-01 1.4704879966028608e+01
1.9149738506607931e+14 4.1388403279210983e-01 1.6105139087661190e+01
1.9192011660044150e+14 3.9289258094080431e-01 1.7452783627784964e+01
1.9234471862831859e+14 4.1973132655683038e-01 1.8859516712996836e+01
1.9277120359201775e+14 3.9677752395289784e-01 2.0312841027893072e+01
1.9319958404444447e+14 4.1195512653666960e-01 2.1609969290787085e+01
1.9362987265033406e+14 4.2053432240102107e-01 2.3105853850109160e+01
1.9406208218750000e+14 3.4711761560748411e-01 2.4451529670110954e+01
1.9449622554809844e+14 4.2724838731097420e-01 2.5916712302000484e+01
1.9493231573991031e+14 3.9231775332295948e-01 2.7418608359262954e+01
1.9537036588764044e+14 4.1880650537776781e-01 2.8727709563105186e+01
1.9581038923423425e+14 4.1128973239617372e-01 3.0278889794569938e+01
1.9625239914221219e+14 3.8610381666610499e-01 3.1516526021850755e+01
1.9669640909502262e+14 4.1412249169890386e-01 3.3102408806558792e+01
1.9714243269841272e+14 3.1749771897931051e-01 3.4703165530707672e+01
1.9759048368181819e+14 4.0593731819598272e-01 3.5933440781052013e+01
1.9804057589977219e+14 3.9102723746174628e-01 3.7537661207490729e+01
1.9849272333333331e+14 3.8019849928244226e-01 3.8822846836037357e+01
1.9894694009153316e+14 3.9334330809952134e-01 4.0409486082293157e+01
1.9940324041284403e+14 3.4283399710691215e-01 4.1653774576701970e+01
1.9986163866666666e+14 3.9223649336865746e-01 4.3304709368371036e+01
("port 4","mode 1",1,"port 2",1,"transmission")
(30, 3)
1.8737028625000000e+14 9.9922932509967852e-03 1.4909710095803395e+00
1.8777497369330453e+14 1.1364929367261386e-02 3.8825847522995560e+00
1.8818141303030303e+14 7.2988443712052493e-03 6.2850292890620842e+00
1.8858961566160522e+14 9.2940607031184556e-03 8.3258143420349988e+00
1.8899959308695653e+14 7.8261797643946283e-03 1.1205371807935116e+01
1.8941135690631806e+14 4.7204603042910066e-03 1.3308129362715547e+01
1.8982491882096069e+14 6.7270946162489541e-03 1.5610279797658187e+01
1.9024029063457331e+14 4.5493882673356004e-03 1.8622340451871004e+01
1.9065748425438597e+14 3.3094714725284305e-03 2.1049577084142935e+01
1.9107651169230769e+14 3.7121255976416642e-03 1.9385110629463544e+01
1.9149738506607931e+14 4.5621729542410739e-03 1.6466754404111839e+01
1.9192011660044150e+14 1.4421668735624634e-03 1.9546292140695456e+01
1.9234471862831859e+14 3.5079083630532907e-03 2.1662911310754932e+01
1.9277120359201775e+14 3.2916708434427549e-03 2.3862362368237530e+01
1.9319958404444447e+14 4.5652658097785357e-03 2.6073833248860993e+01
1.9362987265033406e+14 1.7316706173672980e-02 2.3252862216200512e+01
1.9406208218750000e+14 1.0309468403728504e-02 2.5196956322745045e+01
1.9449622554809844e+14 1.0763469275036977e-02 2.7788208472485788e+01
1.9493231573991031e+14 1.1483712547629301e-02 3.0273787454118246e+01
1.9537036588764044e+14 3.1525202269150031e-03 3.2842918586946503e+01
1.9581038923423425e+14 5.6417626979199526e-03 3.5048865371021698e+01
1.9625239914221219e+14 6.0928248121672026e-03 3.7970959254570474e+01
1.9669640909502262e+14 2.5961204570033331e-03 4.0166954977991772e+01
1.9714243269841272e+14 8.8950121988682004e-03 3.7220912572272859e+01
1.9759048368181819e+14 5.3242702260136643e-03 3.9870377377559961e+01
1.9804057589977219e+14 5.6872111633589394e-03 4.1734011325340617e+01
1.9849272333333331e+14 8.7379987850078229e-03 4.4560225635683388e+01
1.9894694009153316e+14 7.4586920316614845e-03 4.7195807733962610e+01
1.9940324041284403e+14 8.1707672647938802e-03 4.4168300616985512e+01
1.9986163866666666e+14 8.2107710338196922e-03 4.7038002061467495e+01
("port 4","mode 1",1,"port 3",1,"transmission")
(30, 3)
1.8737028625000000e+14 8.8344511572398324e-03 -1.8670662762577557e+00
1.8777497369330453e+14 8.6678286287663036e-03 8.7752842748612003e-01
1.8818141303030303e+14 3.3165255618570985e-03 3.0141034602399954e+00
1.8858961566160522e+14 4.2273694479413888e-03 5.3829875647912893e+00
1.8899959308695653e+14 1.1794045207498178e-03 4.3372432520643081e+00
1.8941135690631806e+14 3.8159619534174913e-03 1.9043682963995439e+00
1.8982491882096069e+14 2.2681275880318741e-03 5.0229904638534153e+00
1.9024029063457331e+14 2.2535429158059956e-03 5.7806345486402888e+00
1.9065748425438597e+14 3.9170495386380592e-03 6.0718307206403681e+00
1.9107651169230769e+14 6.4650745387215876e-03 3.8454273273472581e+00
1.9149738506607931e+14 3.2844581207257997e-03 1.1350275027309051e+00
1.9192011660044150e+14 5.9537903286614787e-03 1.1657277052791051e+00
1.9234471862831859e+14 9.2757636297651457e-04 2.8726174795807267e+00
1.9277120359201775e+14 9.4870992615314152e-03 5.1252238151774243e+00
1.9319958404444447e+14 3.4955626213082945e-03 2.8736845821856867e+00
1.9362987265033406e+14 1.3568500131807307e-02 5.7593507505122643e+00
1.9406208218750000e+14 2.0252444268556116e-02 7.3934573897636930e+00
1.9449622554809844e+14 6.9638505154614718e-03 9.8021363016194023e+00
1.9493231573991031e+14 1.0829479759177569e-02 1.1889004431716495e+01
1.9537036588764044e+14 2.6761828378052918e-03 9.6641170386028481e+00
1.9581038923423425e+14 2.7222858444858008e-03 1.0229034521283193e+01
1.9625239914221219e+14 2.5572714096393947e-03 1.0085161635901079e+01
1.9669640909502262e+14 2.9227487817754965e-03 1.3032912752678698e+01
1.9714243269841272e+14 9.0502471718280093e-03 1.0902929365134664e+01
1.9759048368181819e+14 2.5053964308609745e-03 1.2037350501413282e+01
1.9804057589977219e+14 1.0579514820170149e-02 9.4023690803406765e+00
1.9849272333333331e+14 8.1458971170295172e-03 1.2330532341408645e+01
1.9894694009153316e+14 1.1161834922400870e-02 1.4868879505401388e+01
1.9940324041284403e+14 5.1664087521877860e-03 1.6100303933842046e+01
1.9986163866666666e+14 9.5169838071407047e-03 1.3112681161996315e+01
("port 4","mode 1",1,"port 4",1,"transmission")
(30, 3)
1.8737028625000000e+14 1.9678477485038644e-02 1.4428400813215643e+00
1.8777497369330453e+14 9.2776044557285314e-03 4.5319801459984275e+00
1.8818141303030303e+14 3.7841196878802669e-03 6.0043273840600930e+00
1.8858961566160522e+14 5.3911372811560315e-03 3.7771269773754903e+00
1.8899959308695653e+14 5.4734222346472256e-03 2.2959527555907080e+00
1.8941135690631806e+14 2.9191029155323078e-03 3.8964039146583493e+00
1.8982491882096069e+14 8.9054415969362609e-03 6.4246170853620850e+00
1.9024029063457331e+14 6.2968146327727339e-03 9.0427638497152962e+00
1.9065748425438597e+14 1.1002098342776089e-02 1.1315420707403407e+01
1.9107651169230769e+14 9.5348959648006229e-03 1.4067806263626977e+01
1.9149738506607931e+14 8.9829957669552481e-03 1.6066693495885055e+01
1.9192011660044150e+14 1.5166979885407061e-02 1.8882233963892684e+01
1.9234471862831859e+14 6.8823647671174739e-03 2.1179207813823243e+01
1.9277120359201775e+14 1.7035891450806390e-02 2.3367974415819553e+01
1.9319958404444447e+14 6.7901754437001095e-03 2.6447064244504258e+01
1.9362987265033406e+14 2.0324188702292283e-02 2.9450179350871728e+01
1.9406208218750000e+14 1.1151779114822400e-02 3.1388172532085605e+01
1.9449622554809844e+14 9.6910748090882782e-03 3.3393991824099274e+01
1.9493231573991031e+14 1.2767042162288595e-02 3.5933311367441732e+01
1.9537036588764044e+14 8.9232452728582145e-04 3.7495390352930293e+01
1.9581038923423425e+14 7.0009948979940159e-03 3.9638384458090727e+01
1.9625239914221219e+14 1.3601572817040447e-02 4.1826498819450890e+01
1.9669640909502262e+14 9.5794922244078155e-03 4.4176008459837114e+01
1.9714243269841272e+14 6.6284168915857365e-03 4.6873184557987926e+01
1.9759048368181819e+14 6.5609537401409767e-03 4.8673120791658349e+01
1.9804057589977219e+14 5.1817638869944421e-03 4.6457528295054388e+01
1.9849272333333331e+14 1.1645632208514207e-03 4.6791733091885064e+01
1.9894694009153316e+14 4.6861179264029778e-03 4.5653015874648958e+01
1.9940324041284403e+14 1.1511805553477342e-02 4.6138067439555329e+01
1.9986163866666666e+14 7.8515449777830978e-03 4.3863494980385958e+01
("port 4","mode 1",1,"port 5",1,"transmission")
(30, 3)
1.8737028625000000e+14 8.8344509571136390e-03 -1.8670664231850376e+00
1.8777497369330453e+14 8.6678269825058822e-03 8.7752827487115848e-01
1.8818141303030303e+14 3.3165240787008049e-03 3.0141028645516377e+00
1.8858961566160522e+14 4.2273677862324794e-03 5.3829872116081274e+00
1.8899959308695653e+14 1.1794047536227688e-03 4.3372434604340073e+00
1.8941135690631806e+14 3.8159634932074540e-03 1.9043678997600464e+00
1.8982491882096069e+14 2.2681272097065455e-03 5.0229900020834544e+00
1.9024029063457331e+14 2.2535433701234607e-03 5.7806343787106682e+00
1.9065748425438597e+14 3.9170500835964675e-03 6.0718307939976128e+00
1.9107651169230769e+14 6.4650749888450340e-03 3.8454271148158559e+00
1.9149738506607931e+14 3.2844567681327916e-03 1.1350273597690668e+00
1.9192011660044150e+14 5.9537931451508165e-03 1.1657278669561282e+00
1.9234471862831859e+14 9.2757748870681597e-04 2.8726177052071349e+00
1.9277120359201775e+14 9.4871005672790259e-03 5.1252238818472140e+00
1.9319958404444447e+14 3.4955632538910923e-03 2.8736841223650851e+00
1.9362987265033406e+14 1.3568501588155830e-02 5.7593507617947299e+00
1.9406208218750000e+14 2.0252447600231812e-02 7.3934574570905465e+00
1.9449622554809844e+14 6.9638529331174873e-03 9.8021364889964282e+00
1.9493231573991031e+14 1.0829481564895415e-02 1.1889004528167266e+01
1.9537036588764044e+14 2.6761845873486171e-03 9.6641164099067538e+00
1.9581038923423425e+14 2.7222875222934601e-03 1.0229035284707344e+01
1.9625239914221219e+14 2.5572682512136065e-03 1.0085160949448943e+01
1.9669640909502262e+14 2.9227463927736226e-03 1.3032912571952975e+01
1.9714243269841272e+14 9.0502473007216151e-03 1.0902929587398596e+01
1.9759048368181819e+14 2.5053956172890295e-03 1.2037350559769965e+01
1.9804057589977219e+14 1.0579513829544513e-02 9.4023692290468066e+00
1.9849272333333331e+14 8.1458957440664077e-03 1.2330532160196761e+01
1.9894694009153316e+14 1.1161833513936945e-02 1.4868879513132150e+01
1.9940324041284403e+14 5.1664083618225744e-03 1.6100303777052279e+01
1.9986163866666666e+14 9.5169838172881813e-03 1.3112681045424170e+01
("port 4","mode 1",1,"port 6",1,"transmission")
(30, 3)
1.8737028625000000e+14 9.9922932368918839e-03 1.4909709917915726e+00
1.8777497369330453e+14 1.1364928645193478e-02 3.8825847041417028e+00
1.8818141303030303e+14 7.2988434131100897e-03 6.2850292038418329e+00
1.8858961566160522e+14 9.2940600892194754e-03 8.3258142624514377e+00
1.8899959308695653e+14 7.8261798490624323e-03 1.1205371902814683e+01
1.8941135690631806e+14 4.7204588239307677e-03 1.3308129152198754e+01
1.8982491882096069e+14 6.7270938084590687e-03 1.5610279747897966e+01
1.9024029063457331e+14 4.5493888560898272e-03 1.8622340156110504e+01
1.9065748425438597e+14 3.3094715970327059e-03 2.1049576544386902e+01
1.9107651169230769e+14 3.7121235564393680e-03 1.9385110937939835e+01
1.9149738506607931e+14 4.5621728297598509e-03 1.6466754737335780e+01
1.9192011660044150e+14 1.4421692707179464e-03 1.9546292626216413e+01
1.9234471862831859e+14 3.5079078882833143e-03 2.1662911600764154e+01
1.9277120359201775e+14 3.2916706773223579e-03 2.3862362777113283e+01
1.9319958404444447e+14 4.5652650579723368e-03 2.6073833405456963e+01
1.9362987265033406e+14 1.7316705786312052e-02 2.3252862201350698e+01
1.9406208218750000e+14 1.0309468180424228e-02 2.5196956278581421e+01
1.9449622554809844e+14 1.0763469252327231e-02 2.7788208370331301e+01
1.9493231573991031e+14 1.1483711918663634e-02 3.0273787393754169e+01
1.9537036588764044e+14 3.1525200905867840e-03 3.2842917831698372e+01
1.9581038923423425e+14 5.6417618598895835e-03 3.5048865115174848e+01
1.9625239914221219e+14 6.0928246507492446e-03 3.7970958828734254e+01
1.9669640909502262e+14 2.5961207608715445e-03 4.0166954638427420e+01
1.9714243269841272e+14 8.8950114235117582e-03 3.7220912531190955e+01
1.9759048368181819e+14 5.3242693312419986e-03 3.9870377296993588e+01
1.9804057589977219e+14 5.6872117256341554e-03 4.1734011197586469e+01
1.9849272333333331e+14 8.7379991060050951e-03 4.4560225574025935e+01
1.9894694009153316e+14 7.4586915667127322e-03 4.7195807790079961e+01
1.9940324041284403e+14 8.1707672438487734e-03 4.4168300711348067e+01
1.9986163866666666e+14 8.2107716335224467e-03 4.7038002030231873e+01
("port 5","mode 1",1,"port 1",1,"transmission")
(30, 3)
1.8737028625000000e+14 4.1101512287741099e-01 -3.0591548332744245e+00
1.8777497369330453e+14 4.0869407247063533e-01 -1.7748429446187168e+00
1.8818141303030303e+14 4.1979056556084127e-01 -4.2691758291907583e-01
1.8858961566160522e+14 4.1159533759029326e-01 9.1518775801342767e-01
1.8899959308695653e+14 4.1962460447028993e-01 2.2433218076269981e+00
1.8941135690631806e+14 4.1529722453123064e-01 3.6002856224025401e+00
1.8982491882096069e+14 4.1960895812993704e-01 4.9418597370949486e+00
1.9024029063457331e+14 4.1938709684780384e-01 6.3153950798884200e+00
1.9065748425438597e+14 4.1427600010706073e-01 7.6756394561893604e+00
1.9107651169230769e+14 4.2230650748891913e-01 9.0463883089012018e+00
1.9149738506607931e+14 4.1962919185707565e-01 1.0435380016482107e+01
1.9192011660044150e+14 4.1414872344194914e-01 1.1802026603336852e+01
1.9234471862831859e+14 4.2332864099630874e-01 1.3209620102498427e+01
1.9277120359201775e+14 4.1086271636058963e-01 1.4620959892444439e+01
1.9319958404444447e+14 4.2026728605083497e-01 1.5989353974487324e+01
1.9362987265033406e+14 4.2279350162650176e-01 1.7444328020846768e+01
